category,texts
-1,ตาของมันสะท้อนแสงอาทิตย์ยามเย็น ขณะที่มองหาเหยื่อไปรอบๆ ที่มันเห็นอยู่ใต้ต้นส้มนั่นคืออะไร ใช่พวกหนูโง่แต่เนื้อฉ่ำทั้งโขยงหรือเปล่านะ
1,เจ้าแมวหัวเราะหึๆ เลียริมฝีปาก มันกระโดดลงพื้นอย่างสง่างาม
0,และก่อนที่พวกหนูจะสังเกตเห็นว่ามันใกล้เข้ามา มันก็ดีดตัวลงตรงกลางที่ชุมนุมพอดี พร้อมกับแยกเขี้ยวและกางกรงเล็บ
-1,พวกหนูเผ่นกันไปคนละทิศละทางพร้อมกับร้องจี๊ดๆ จนเสียงหลงและตัวสั่นด้วยความกลัว
0,แล้วแผนการอันชาญฉลาดของพวกมันก็จบลงด้วยประการฉะนี้!
-1,“นิทานเรื่องนี้สอนให้รู้ว่า” คิดน่ะง่าย แต่ทำสิยาก
0,กบเลือกนาย
1,เชิญนั่งตามสบาย ผู้ฟังที่แสนดีของฉัน ถึงเวลาเล่านิทานอีกแล้ว
0,ครั้งหนึ่งกษัตริย์โครเอซัสส่งตัวฉันไปกรุงเอเธนส์
1,ซึ่งพวกเศรษฐีอยากกำจัดเพซิสเตรตัส ผู้ครองนครของตน “ช่วยทำให้พวกเขาตาสว่างที” โครเอซัสขอร้องฉัน
